1         2         3         4         
438       490       437       498       
477       490       498       437       
438       499       498       493       
490       499       438       492       
499       438       492       493       
438       490       498       499       
491       490       492       499       
439       500       477       444       
439       444       443       500       
500       477       498       439       
439       500       443       498       
477       500       498       490       
498       490       500       499       
445       478       501       502       
444       445       502       477       
478       445       477       502       
500       444       502       477       
499       498       493       503       
484       442       503       483       
498       442       483       503       
493       498       483       503       
498       442       503       449       
484       442       449       503       
500       444       504       502       
504       498       503       449       
443       504       449       498       
444       500       504       443       
500       504       443       498       
496       487       505       446       
496       448       446       505       
497       496       505       448       
448       497       447       505       
447       505       497       480       
504       449       503       506       
480       449       506       484       
503       484       506       449       
451       507       452       450       
508       451       507       452       
508       509       507       451       
508       510       511       509       
508       510       512       511       
511       508       509       507       
507       513       452       450       
454       450       513       457       
508       512       452       513       
508       513       452       507       
507       457       513       450       
454       513       450       452       
511       507       513       508       
511       508       513       512       
463       464       514       456       
456       514       453       464       
456       455       453       514       
455       454       453       514       
454       455       515       514       
515       457       454       513       
457       455       515       454       
507       516       513       457       
457       516       513       515       
461       469       517       459       
461       459       517       463       
463       464       459       517       
463       464       517       514       
518       514       463       517       
514       518       455       515       
457       455       518       515       
514       518       463       456       
514       456       455       518       
457       519       516       515       
457       519       515       518       
465       467       458       520       
473       475       520       458       
458       465       520       473       
469       521       459       466       
517       521       514       464       
517       521       464       459       
521       517       469       459       
467       522       465       468       
467       522       520       465       
520       522       473       465       
468       466       467       523       
469       521       466       523       
468       466       523       469       
523       467       468       522       
522       520       523       467       
521       469       517       524       
523       524       522       468       
524       469       523       521       
524       469       468       523       
511       525       507       509       
511       510       525       509       
510       509       526       525       
527       510       526       525       
527       511       510       525       
511       510       512       528       
511       528       512       513       
527       511       528       510       
529       510       526       527       
510       530       512       528       
529       510       527       530       
527       510       528       530       
496       487       531       505       
520       522       532       473       
470       471       533       486       
487       471       486       533       
471       470       533       472       
472       474       470       533       
533       534       471       472       
533       534       472       532       
534       487       533       471       
535       532       473       520       
472       533       535       474       
475       473       535       474       
535       532       533       472       
473       475       535       520       
535       532       472       473       
472       474       535       473       
478       536       501       502       
478       488       537       536       
478       537       501       536       
491       490       536       488       
536       478       477       502       
478       488       536       477       
477       490       488       536       
500       477       502       536       
477       500       490       536       
537       501       536       538       
501       537       539       538       
538       502       501       536       
484       485       540       479       
485       481       540       479       
484       480       479       540       
506       540       505       480       
505       540       497       480       
480       540       497       479       
497       481       479       540       
480       484       506       540       
503       484       540       506       
485       541       540       481       
496       482       541       486       
497       496       482       541       
482       497       541       481       
541       497       540       481       
493       483       542       503       
485       484       540       542       
485       483       484       542       
542       540       485       541       
503       484       542       540       
503       484       483       542       
496       486       543       487       
531       487       543       534       
486       543       487       533       
534       543       533       487       
496       541       543       486       
487       531       543       496       
488       544       537       545       
495       488       545       544       
545       488       491       536       
488       536       545       537       
495       491       545       488       
546       490       536       491       
545       546       536       491       
546       490       499       500       
490       546       499       491       
546       536       490       500       
547       493       542       503       
493       499       503       547       
548       539       549       550       
551       545       495       491       
545       552       491       551       
552       545       491       546       
491       552       499       492       
552       546       491       499       
491       494       495       553       
551       553       491       495       
491       552       492       553       
491       492       494       553       
553       552       551       491       
499       554       493       492       
552       553       554       492       
554       552       492       499       
499       493       554       547       
555       495       494       553       
556       551       555       553       
556       555       551       557       
551       555       553       495       
495       555       557       551       
558       538       537       536       
548       539       558       538       
548       539       550       558       
558       536       537       545       
558       544       545       537       
537       544       550       558       
537       550       539       558       
537       558       539       538       
559       544       557       495       
551       559       495       545       
559       544       495       545       
544       558       559       550       
559       551       495       557       
559       544       545       558       
559       557       544       560       
544       560       550       559       
541       561       496       543       
505       531       496       561       
540       541       561       497       
497       496       541       561       
561       531       496       543       
540       505       497       561       
497       505       496       561       
499       498       562       500       
499       554       562       547       
546       499       552       562       
562       499       547       503       
503       498       504       562       
546       499       562       500       
499       503       562       498       
500       498       562       504       
499       554       552       562       
562       503       547       563       
503       542       563       540       
503       506       540       563       
547       542       563       503       
502       500       564       504       
546       500       562       564       
504       500       564       562       
502       536       564       500       
536       546       564       500       
502       538       564       536       
565       564       562       504       
562       565       504       503       
565       504       503       506       
562       503       563       565       
565       506       503       563       
506       540       566       505       
563       566       540       561       
540       561       566       505       
561       531       566       505       
506       563       566       540       
565       506       563       566       
511       525       527       567       
511       528       567       527       
567       525       516       507       
567       516       513       507       
511       567       528       513       
511       525       567       507       
511       567       513       507       
568       513       516       515       
567       568       513       516       
567       528       513       568       
567       568       569       528       
567       570       516       525       
570       516       571       567       
567       516       571       568       
519       515       518       572       
518       514       572       515       
518       514       517       572       
517       521       572       514       
568       573       515       516       
571       519       573       516       
519       573       516       515       
573       519       572       515       
568       516       571       573       
521       517       574       524       
572       518       574       517       
517       572       521       574       
572       519       574       518       
572       519       573       574       
575       519       573       571       
519       575       573       574       
576       577       522       532       
520       522       577       532       
522       520       577       523       
532       535       577       520       
574       572       521       578       
578       574       524       521       
524       578       521       523       
579       578       523       577       
523       524       579       522       
578       574       579       524       
524       578       523       579       
577       576       522       579       
577       522       523       579       
580       568       571       573       
580       571       575       573       
527       581       567       525       
581       528       567       569       
570       567       581       525       
581       527       567       528       
529       582       530       527       
583       584       582       529       
584       529       585       582       
526       585       529       586       
582       529       585       586       
527       586       581       525       
586       570       581       525       
586       527       526       525       
527       526       529       586       
527       582       581       586       
582       527       529       586       
584       587       582       585       
582       587       586       585       
527       588       530       528       
527       581       588       528       
588       581       569       528       
582       527       588       530       
527       582       588       581       
587       589       584       582       
583       582       584       589       
584       590       591       585       
591       587       589       584       
584       591       587       585       
584       592       583       589       
592       591       589       584       
592       591       584       590       
592       591       590       593       
594       582       588       530       
594       589       582       583       
529       582       594       530       
594       582       589       588       
583       582       594       529       
583       594       595       529       
595       594       588       530       
595       594       530       529       
596       594       595       583       
594       596       589       583       
596       597       589       583       
597       583       592       589       
558       598       550       548       
548       550       549       598       
560       550       559       598       
558       598       559       550       
548       599       598       549       
531       600       534       543       
561       531       600       566       
561       531       543       600       
534       543       601       533       
602       601       532       534       
602       600       601       534       
602       576       532       601       
600       543       601       534       
534       533       601       532       
535       532       601       533       
576       577       532       601       
532       535       601       577       
558       536       603       538       
546       603       564       562       
536       545       603       546       
558       536       545       603       
536       603       564       546       
536       538       564       603       
538       548       604       558       
603       564       604       538       
598       548       558       604       
598       548       604       599       
603       558       538       604       
598       558       603       604       
542       540       541       605       
561       605       543       541       
547       542       605       563       
563       605       561       540       
563       542       605       540       
540       561       541       605       
606       600       543       601       
561       605       606       543       
561       606       600       543       
546       603       562       607       
546       552       607       562       
545       559       558       607       
552       554       607       562       
607       545       546       603       
552       545       546       607       
545       603       607       558       
545       552       551       607       
551       545       607       559       
554       607       562       608       
547       563       605       608       
547       562       563       608       
547       554       562       608       
550       549       598       609       
549       599       598       609       
550       560       609       598       
549       609       610       599       
551       556       557       611       
559       551       557       611       
611       551       607       559       
611       551       556       612       
553       551       552       612       
612       554       608       607       
552       553       612       554       
552       607       554       612       
551       556       612       553       
607       552       551       612       
611       551       612       607       
557       560       559       613       
559       557       613       611       
611       556       614       612       
556       615       555       557       
556       557       611       615       
557       615       613       611       
614       615       611       613       
556       614       615       611       
616       559       607       558       
598       603       616       604       
611       607       612       616       
611       616       559       607       
603       607       558       616       
598       558       616       603       
598       558       559       616       
617       560       559       598       
617       560       598       609       
559       611       613       617       
560       613       618       617       
618       560       617       609       
560       617       559       613       
611       616       617       559       
616       617       559       598       
561       606       619       600       
566       561       619       600       
605       619       561       606       
566       563       619       561       
605       563       561       619       
563       619       605       608       
603       607       620       562       
563       620       619       608       
562       620       563       608       
620       607       608       562       
564       603       621       562       
565       562       621       563       
565       564       621       562       
562       620       621       563       
565       563       621       566       
620       621       563       619       
603       620       604       621       
563       619       621       566       
620       603       562       621       
604       564       603       621       
602       601       622       576       
623       621       604       620       
602       624       622       601       
602       600       624       601       
600       624       601       606       
619       566       600       625       
619       621       566       625       
626       586       570       581       
627       588       581       569       
590       591       585       628       
628       587       585       586       
628       587       586       626       
587       591       628       585       
628       629       587       626       
591       593       630       590       
631       593       590       630       
591       630       628       590       
632       580       568       571       
581       632       567       570       
581       632       569       567       
569       632       581       627       
581       570       626       632       
569       632       580       568       
570       632       567       571       
632       567       571       568       
569       568       567       632       
633       569       627       632       
633       569       632       580       
634       570       571       632       
634       570       632       626       
571       632       580       635       
634       571       635       632       
571       635       580       575       
632       633       580       635       
574       636       572       578       
575       635       580       636       
575       636       573       574       
580       573       575       636       
572       636       574       573       
622       637       579       576       
577       576       579       637       
622       637       576       601       
622       637       601       624       
576       637       577       601       
575       636       574       638       
578       574       638       579       
636       574       638       578       
575       635       636       638       
639       579       578       638       
579       639       577       637       
579       639       578       577       
636       638       639       578       
639       640       579       638       
639       640       637       579       
622       640       579       637       
641       622       637       640       
642       580       635       636       
633       642       580       635       
643       629       626       587       
589       587       643       582       
643       582       586       581       
643       582       581       588       
581       643       627       632       
581       643       632       626       
643       588       581       627       
626       581       643       586       
582       589       588       643       
643       587       626       586       
587       582       586       643       
644       630       628       591       
587       589       643       644       
644       628       629       587       
587       644       643       629       
587       644       628       591       
587       591       589       644       
594       645       595       588       
645       627       588       643       
594       645       588       589       
645       589       643       588       
646       627       645       643       
647       644       591       630       
593       631       647       630       
647       593       630       591       
593       647       631       648       
591       592       589       649       
591       647       649       644       
597       649       596       589       
594       589       596       649       
649       597       592       589       
589       594       645       649       
589       591       649       644       
650       645       643       646       
650       589       643       645       
589       650       643       644       
650       589       645       649       
589       649       650       644       
592       593       651       591       
651       597       592       649       
593       647       648       651       
592       651       649       591       
593       647       651       591       
651       591       647       649       
650       652       649       645       
645       649       594       652       
594       653       595       645       
596       594       653       595       
645       653       652       594       
653       649       652       594       
597       596       649       653       
596       594       649       653       
597       654       649       651       
597       654       653       649       
654       649       652       653       
599       609       610       655       
617       598       616       655       
617       655       609       598       
599       655       598       609       
656       599       610       655       
617       609       655       618       
598       604       616       657       
655       599       657       656       
655       598       616       657       
599       655       657       598       
599       598       657       604       
606       619       600       658       
658       624       600       606       
625       619       658       600       
624       658       600       625       
659       606       601       624       
659       637       624       601       
658       659       624       606       
655       616       660       657       
603       620       660       604       
616       660       657       604       
616       603       660       604       
607       603       620       660       
623       657       660       604       
616       607       660       603       
623       660       620       604       
608       619       661       620       
661       619       606       658       
619       661       606       605       
619       608       661       605       
658       661       659       606       
612       662       607       608       
616       660       607       662       
620       660       662       607       
620       608       607       662       
608       662       620       661       
612       607       662       616       
610       663       656       664       
609       618       664       655       
609       664       610       655       
656       610       664       655       
614       665       613       611       
617       616       611       665       
617       665       611       613       
660       666       662       616       
614       611       612       666       
611       616       612       666       
665       611       666       616       
666       612       662       616       
614       665       611       666       
665       616       666       660       
617       667       618       655       
665       617       667       613       
668       618       667       664       
618       667       664       655       
618       617       613       667       
669       667       668       618       
669       618       613       667       
667       669       665       613       
665       614       670       666       
667       665       669       670       
613       671       669       665       
670       614       665       671       
670       671       665       669       
671       613       615       614       
613       671       665       614       
656       672       664       663       
672       656       664       655       
672       655       664       667       
617       655       616       673       
667       665       673       617       
617       665       673       616       
655       673       660       616       
673       667       617       655       
665       616       660       673       
673       655       672       667       
660       623       620       674       
625       674       658       619       
620       623       621       674       
623       625       621       674       
674       619       620       661       
625       619       621       674       
661       674       619       658       
674       662       661       620       
620       621       619       674       
660       620       662       674       
675       641       622       637       
675       659       637       624       
675       622       624       637       
658       624       659       675       
676       656       663       672       
623       660       677       674       
623       657       677       660       
674       623       625       677       
675       624       678       658       
625       674       678       658       
658       678       625       624       
674       678       677       625       
646       679       627       680       
629       626       680       643       
643       680       627       632       
646       627       643       680       
643       680       632       626       
679       627       680       633       
629       681       680       626       
633       627       680       632       
681       626       634       680       
634       626       632       680       
643       629       644       680       
682       649       644       650       
647       644       682       649       
647       644       683       682       
684       631       683       648       
630       647       644       683       
647       648       683       631       
630       647       683       631       
644       682       685       683       
685       629       680       644       
685       629       686       680       
629       681       686       680       
687       644       685       683       
644       630       687       628       
687       685       629       686       
630       687       683       644       
687       685       644       629       
687       644       628       629       
680       633       632       688       
688       642       633       635       
632       633       635       688       
679       680       688       633       
679       633       688       642       
681       680       688       686       
681       634       635       688       
634       635       688       632       
681       680       634       688       
680       632       634       688       
681       689       688       635       
681       686       688       689       
642       690       636       635       
638       690       635       636       
689       635       638       690       
691       689       638       690       
642       688       690       635       
689       688       635       690       
690       638       639       636       
659       637       692       675       
641       675       693       692       
692       640       637       639       
641       640       637       692       
641       675       692       637       
690       694       639       638       
694       641       692       640       
694       692       690       639       
694       640       692       639       
640       694       638       639       
691       694       690       638       
691       694       638       640       
694       695       640       691       
695       641       694       640       
694       695       692       641       
641       695       692       693       
688       679       642       696       
696       642       688       690       
697       684       698       699       
682       685       700       644       
650       700       643       644       
700       680       646       643       
700       643       644       680       
682       700       650       644       
700       685       680       644       
650       700       646       643       
646       679       680       701       
700       646       680       701       
679       701       696       688       
679       680       701       688       
650       702       645       646       
646       702       701       700       
702       646       650       700       
650       652       645       702       
699       684       698       703       
703       684       683       648       
647       703       683       648       
647       703       682       683       
699       648       684       703       
698       683       703       684       
702       650       704       700       
682       650       700       704       
705       649       682       650       
651       705       649       647       
705       682       647       703       
647       648       705       703       
705       682       703       704       
705       682       649       647       
682       705       650       704       
647       648       651       705       
703       648       705       706       
699       706       648       703       
707       705       648       706       
707       705       651       648       
652       702       650       708       
702       708       704       650       
704       705       650       708       
654       707       709       651       
652       709       708       650       
709       654       649       652       
707       705       709       651       
654       649       651       709       
709       705       708       650       
649       705       651       709       
709       705       707       708       
652       709       650       649       
709       649       705       650       
709       654       710       707       
710       654       652       653       
709       710       654       652       
709       652       708       710       
656       655       711       657       
672       655       673       711       
656       672       676       711       
672       656       655       711       
673       655       712       711       
657       655       711       712       
712       657       660       677       
712       660       674       677       
673       712       655       660       
711       657       712       677       
657       655       712       660       
666       665       660       712       
673       712       660       665       
713       659       692       675       
658       659       661       713       
674       658       661       713       
674       658       713       678       
658       659       713       675       
678       658       713       675       
674       714       661       662       
674       714       713       661       
660       662       714       674       
660       712       674       714       
662       666       660       714       
712       660       666       714       
663       715       672       664       
676       663       715       672       
676       663       716       715       
717       715       664       672       
668       717       664       667       
717       672       664       667       
717       668       664       715       
676       715       716       718       
718       676       715       672       
672       676       711       718       
717       718       715       672       
670       665       666       719       
666       719       665       712       
673       665       719       712       
719       666       714       712       
665       667       673       719       
670       665       719       667       
717       715       720       668       
717       715       718       720       
667       673       719       721       
717       720       721       668       
668       717       667       721       
673       667       672       721       
717       672       667       721       
722       668       667       721       
722       668       721       720       
669       668       667       722       
670       723       667       719       
670       669       667       723       
721       723       719       667       
669       722       667       723       
721       722       723       667       
724       723       669       670       
724       669       671       670       
724       722       669       723       
725       712       677       711       
725       712       674       677       
714       674       713       725       
677       674       725       678       
712       725       674       714       
721       726       673       719       
672       718       711       726       
672       673       726       711       
726       712       673       719       
717       721       726       672       
673       721       672       726       
712       726       711       725       
726       712       711       673       
718       717       726       672       
693       727       692       675       
727       713       692       675       
693       678       727       675       
693       695       692       727       
678       727       675       713       
727       713       678       674       
725       727       678       674       
727       725       713       674       
676       718       716       728       
676       718       728       711       
729       711       725       677       
729       725       730       677       
693       727       678       730       
677       725       730       678       
727       730       725       678       
730       731       693       727       
693       731       695       727       
685       686       732       680       
700       685       732       680       
732       688       701       680       
732       688       696       701       
686       733       732       689       
688       680       732       686       
688       686       732       689       
700       701       680       732       
682       685       734       700       
703       698       734       683       
703       734       682       683       
685       700       732       734       
682       734       685       683       
734       704       700       732       
682       734       703       704       
682       704       700       734       
735       734       683       685       
685       686       735       732       
686       733       735       732       
698       683       735       734       
685       687       735       686       
687       685       735       683       
685       734       732       735       
733       736       735       732       
691       689       690       737       
691       694       737       690       
689       688       690       737       
696       688       737       690       
733       732       689       737       
733       689       691       737       
737       738       691       733       
732       688       689       737       
733       736       737       738       
732       696       688       737       
733       736       732       737       
739       737       691       694       
738       739       691       695       
731       739       738       695       
695       694       739       691       
737       738       739       691       
731       739       695       727       
740       696       737       690       
694       740       690       692       
740       737       694       690       
739       740       737       694       
741       727       713       692       
694       692       695       741       
739       741       695       727       
694       692       741       740       
739       740       694       741       
741       727       692       695       
739       694       695       741       
699       697       742       698       
703       742       734       698       
698       743       742       735       
742       703       699       698       
698       742       734       735       
698       742       743       697       
699       703       742       706       
744       697       743       745       
742       745       743       697       
745       699       697       742       
746       701       732       696       
746       737       740       696       
746       732       737       696       
745       699       742       747       
699       747       706       742       
704       708       702       748       
701       746       732       748       
704       748       700       732       
702       701       700       748       
701       700       748       732       
704       702       700       748       
704       734       748       732       
734       749       703       704       
704       705       749       703       
704       749       748       734       
734       703       749       742       
703       706       705       749       
747       706       742       749       
703       742       706       749       
704       708       748       750       
704       708       750       705       
704       750       748       749       
704       749       705       750       
708       707       750       705       
706       751       705       749       
751       750       705       749       
707       706       751       705       
706       747       751       749       
707       751       750       705       
752       751       750       707       
752       750       708       707       
709       710       752       707       
709       707       752       708       
709       710       708       752       
729       753       725       711       
729       753       711       728       
753       726       711       718       
718       728       711       753       
753       726       725       711       
754       728       718       753       
755       728       756       754       
719       757       712       714       
721       726       719       757       
712       725       714       757       
726       719       757       712       
726       712       757       725       
758       727       713       741       
757       758       725       714       
758       714       713       725       
727       758       713       725       
715       716       718       759       
716       756       728       759       
728       718       759       754       
716       718       759       728       
728       754       759       756       
715       720       759       718       
717       720       760       721       
718       760       726       717       
760       754       718       753       
760       726       753       718       
760       721       726       717       
717       718       760       720       
759       761       718       720       
761       760       754       718       
761       759       718       754       
760       761       720       718       
762       759       720       761       
726       763       757       721       
760       726       721       763       
760       726       763       753       
760       764       721       720       
764       760       721       763       
762       761       720       764       
760       761       764       720       
764       765       763       721       
723       721       719       765       
765       763       721       757       
765       719       757       721       
766       764       720       721       
766       762       720       764       
722       720       721       766       
764       765       721       766       
722       767       766       721       
722       723       767       721       
723       721       765       767       
724       767       722       723       
767       766       721       765       
729       768       730       725       
768       725       758       727       
768       725       727       730       
753       768       729       725       
758       768       757       725       
726       725       757       768       
753       726       768       725       
763       726       757       768       
753       726       763       768       
769       741       739       727       
727       741       758       769       
731       769       727       730       
739       731       738       769       
769       731       727       739       
768       727       758       769       
768       769       730       727       
729       770       730       768       
753       729       768       770       
754       755       728       770       
729       753       728       770       
754       728       753       770       
770       730       768       771       
731       771       738       769       
731       769       730       771       
769       768       730       771       
744       772       745       743       
742       772       743       745       
773       772       744       743       
732       774       737       736       
736       735       774       743       
734       774       732       735       
774       735       736       732       
749       734       774       748       
774       732       746       748       
732       746       737       774       
774       734       732       748       
742       743       774       735       
734       774       735       742       
734       749       774       742       
775       773       776       743       
775       776       736       743       
775       743       736       774       
743       742       774       775       
772       743       775       742       
772       775       743       773       
775       776       777       736       
736       776       777       738       
736       777       737       738       
777       774       736       737       
777       774       737       746       
777       775       736       774       
773       775       776       778       
779       776       778       771       
779       771       738       776       
771       779       738       769       
779       778       780       771       
776       778       775       779       
739       738       737       781       
777       781       737       738       
739       769       738       781       
779       776       738       781       
781       777       776       738       
781       779       769       738       
775       777       776       781       
779       776       781       775       
777       781       782       737       
781       739       782       737       
746       782       740       737       
740       737       782       739       
782       746       777       737       
769       739       741       783       
739       783       740       741       
783       782       739       740       
783       781       739       782       
769       739       783       781       
784       783       769       741       
784       741       769       758       
785       744       773       786       
773       786       744       772       
786       744       772       745       
755       756       787       754       
756       787       788       755       
759       756       754       787       
761       759       754       787       
788       789       790       780       
785       790       791       778       
749       742       792       774       
777       775       774       792       
772       792       742       775       
792       775       774       742       
786       745       772       793       
794       742       792       749       
794       793       745       747       
794       747       745       742       
794       747       742       749       
794       793       772       745       
792       794       793       772       
794       742       745       772       
792       794       772       742       
795       782       746       777       
795       774       777       746       
795       748       774       746       
749       774       795       748       
796       749       792       774       
794       796       749       792       
796       749       774       795       
794       796       797       749       
794       747       797       793       
747       794       797       749       
747       797       751       749       
750       798       748       749       
796       798       797       749       
798       748       749       795       
796       798       749       795       
750       799       751       752       
797       799       749       798       
750       798       749       799       
751       797       799       749       
751       750       749       799       
787       788       755       800       
789       788       800       780       
787       789       788       800       
755       780       800       788       
755       754       800       770       
761       754       800       787       
755       780       770       800       
755       787       800       754       
754       760       801       753       
754       801       800       770       
761       754       760       801       
760       763       801       753       
763       753       768       801       
753       801       770       768       
754       801       770       753       
801       754       800       761       
768       802       769       758       
784       802       758       769       
784       802       769       783       
769       783       802       781       
763       802       801       768       
802       803       758       768       
757       803       768       758       
784       803       758       802       
763       803       757       765       
763       803       768       757       
802       803       768       763       
804       759       761       787       
761       762       759       804       
804       787       761       800       
761       801       804       800       
764       763       805       760       
801       763       805       802       
805       763       801       760       
763       803       805       802       
762       761       805       804       
761       805       804       801       
761       801       760       805       
764       762       761       805       
764       760       805       761       
762       766       806       764       
806       762       805       804       
806       764       805       762       
763       807       803       765       
805       764       807       763       
764       763       765       807       
763       805       803       807       
805       764       806       807       
766       808       765       767       
766       806       764       808       
808       806       764       807       
764       766       808       765       
764       807       765       808       
800       801       809       770       
802       809       769       781       
801       809       770       768       
779       781       769       809       
769       768       771       809       
802       768       769       809       
770       771       768       809       
779       771       809       769       
802       801       768       809       
800       780       770       809       
780       770       809       771       
779       771       780       809       
773       785       810       778       
786       791       810       785       
772       810       773       786       
773       810       775       778       
786       785       810       773       
772       775       810       792       
791       785       778       810       
786       810       793       772       
772       792       810       793       
772       775       773       810       
791       789       811       790       
789       790       780       811       
778       790       811       780       
789       800       811       780       
800       809       811       780       
791       790       811       778       
779       809       780       811       
778       811       779       780       
811       791       778       810       
795       812       782       777       
777       812       782       781       
792       775       812       777       
792       777       812       774       
792       796       774       812       
777       812       774       795       
796       812       795       774       
792       812       775       813       
811       813       778       779       
810       775       813       792       
779       813       781       809       
813       775       777       812       
811       810       778       813       
812       777       813       781       
779       813       778       775       
777       775       813       781       
813       779       781       775       
813       811       809       779       
810       813       775       778       
814       809       802       781       
814       813       809       781       
814       781       802       783       
813       814       812       781       
815       812       781       782       
815       795       812       782       
782       815       783       781       
814       815       781       783       
815       814       781       812       
802       784       803       816       
784       816       802       783       
816       814       802       783       
816       814       783       815       
817       786       810       793       
817       810       786       791       
789       818       811       800       
818       789       787       800       
787       818       800       804       
811       819       789       791       
819       789       818       811       
817       791       819       810       
811       791       810       819       
820       810       813       792       
817       820       793       810       
820       792       793       810       
792       812       820       796       
820       812       792       813       
794       792       821       796       
820       793       792       821       
821       817       820       793       
820       792       796       821       
793       794       821       797       
793       794       792       821       
797       794       821       796       
796       798       795       822       
812       822       795       815       
822       812       795       796       
820       821       796       822       
812       822       820       796       
797       799       798       823       
797       796       823       798       
798       796       823       822       
823       821       822       796       
797       823       796       821       
800       824       801       804       
800       809       824       811       
805       824       804       801       
809       824       802       801       
816       814       824       802       
801       805       824       802       
818       800       804       824       
824       800       801       809       
809       824       814       802       
800       818       811       824       
816       802       825       803       
825       816       824       802       
807       825       805       803       
803       825       805       802       
824       805       825       802       
805       826       804       824       
826       818       804       824       
824       805       826       825       
806       804       805       826       
808       806       807       827       
807       805       825       827       
806       826       805       827       
827       826       805       825       
807       806       805       827       
814       813       828       809       
809       814       824       828       
828       809       811       824       
820       810       817       828       
819       811       818       828       
811       828       813       809       
828       811       818       824       
811       813       828       810       
813       820       828       810       
811       828       819       810       
817       819       828       810       
812       813       829       814       
828       813       814       829       
815       812       829       814       
822       812       829       815       
812       822       829       820       
820       812       813       829       
820       828       829       813       
814       830       816       824       
814       830       815       816       
830       815       829       814       
814       830       824       828       
825       830       824       816       
830       828       814       829       
831       828       829       820       
817       820       831       821       
819       831       817       828       
831       817       828       820       
832       828       824       830       
819       832       828       818       
832       818       824       828       
826       818       824       832       
819       828       832       831       
829       833       820       822       
821       831       833       820       
833       821       822       823       
831       829       833       820       
821       833       822       820       
826       832       824       834       
832       834       830       824       
827       826       825       834       
825       830       834       824       
826       824       825       834       
832       835       828       830       
835       829       833       831       
834       835       832       830       
831       832       835       828       
831       835       829       828       
829       830       828       835       
